F1,Danceability,Energy,Loudness,Liveness,Valence,Views,Likes,Stream
17296,0.551,0.402,-7.431,0.0928,0.382,365401009,1422433,578805234
17297,0.551,0.801,-5.069,0.265,0.625,359769846,1199219,542049785
17298,0.608,0.745,-4.13,0.0942,0.464,31622311,190100,151546271
17299,0.487,0.65,-5.195,0.0933,0.456,64042534,342022,324048552
17300,0.538,0.863,-4.483,0.0874,0.637,113691308,472232,371425936
17301,0.533,0.907,-3.793,0.386,0.7,182302588,616262,356651279
17302,0.464,0.813,-6.185,0.254,0.515,307874300,935087,534816983
17303,0.552,0.225,-11.501,0.111,0.67,75853864,306398,255164395
17304,0.544,0.781,-6.16,0.191,0.527,133968888,508352,291515645
17305,0.816,0.77,-5.477,0.118,0.671,22030135,296036,80241846
17306,0.659,0.688,-4.649,0.113,0.632,2863325,23315,545505864
17307,0.683,0.714,-4.898,0.111,0.448,82052943,494127,150946018
17308,0.66,0.76,-4.04,0.0582,0.799,12827541,96105,29917528
17309,0.673,0.56,-5.191,0.293,0.656,86472783,671951,79541069
17310,0.823,0.892,-5.306,0.495,0.785,1914119,33869,14957402
17311,0.793,0.771,-3.417,0.284,0.835,384895044,3024394,556680344
17312,0.727,0.815,-2.454,0.231,0.677,201827915,1369266,380312749
17313,0.816,0.71,-3.728,0.292,0.784,94546778,779547,279795664
17314,0.725,0.79,-2.331,0.0602,0.763,35896,636,498552040
17315,0.617,0.378,-8.54,0.11,0.22,11101176,98922,94921891
17316,0.583,0.344,-8.765,0.143,0.581,28258328,234573,216306616
17317,0.764,0.394,-8.559,0.117,0.465,17134503,236567,321948032
17318,0.689,0.394,-10.102,0.0859,0.382,1219216,32438,161948151
17319,0.649,0.347,-7.67,0.154,0.176,10975246,199958,133798118
17320,0.468,0.652,-4.912,0.55,0.39,16424553,300608,139808607
17321,0.602,0.5,-9.377,0.295,0.395,15783504,139501,84572187
17322,0.549,0.242,-11.692,0.127,0.286,74523272,515155,136489236
17323,0.541,0.619,-8.746,0.144,0.491,15735219,223811,187449772
17324,0.51,0.272,-13.763,0.0958,0.435,47429794,521937,262336766
17326,0.861,0.603,-5.788,0.0924,0.504,88609694,1129072,926031821
17327,0.8,0.578,-5.144,0.367,0.367,508273456,4799878,763102431
17328,0.825,0.414,-6.634,0.357,0.106,249668139,1803734,287493401
17329,0.818,0.526,-8.078,0.146,0.531,4314218,127863,7316028
17330,0.855,0.603,-5.488,0.105,0.494,2074682,46340,18785949
17331,0.943,0.595,-8.372,0.0839,0.815,276792022,1681187,335477964
17332,0.907,0.577,-6.737,0.137,0.801,820090,10750,100346405
17333,0.804,0.66,-4.86,0.103,0.257,214825431,1422254,320383760
17334,0.762,0.649,-5.624,0.0971,0.501,3114632,75251,90189643
17335,0.743,0.865,-3.897,0.297,0.794,66230910,723675,65289626
17336,0.713,0.625,-3.473,0.11,0.687,70458538,958386,96395494
17337,0.732,0.831,-3.791,0.903,0.684,238619136,1071390,246019488
17338,0.456,0.84,-3.637,0.96,0.589,232968646,997247,238910030
17339,0.799,0.685,-5.366,0.13,0.623,168395938,2078878,233735996
17340,0.659,0.689,-4.984,0.147,0.701,232695834,1671455,182820873
17341,0.606,0.733,-4.46,0.144,0.672,228995010,1491117,164581838
17342,0.714,0.632,-5.1,0.812,0.402,365525594,1822883,206808860
17343,0.601,0.667,-6.311,0.406,0.632,35440891,278704,34928382
17344,0.643,0.699,-5.458,0.116,0.636,120775309,702615,122841202
17345,0.574,0.479,-7.776,0.106,0.303,1306657,72179,133850971
17346,0.653,0.524,-9.016,0.203,0.553,93268063,1703896,783392674
17347,0.467,0.624,-8.511,0.145,0.31,2360438,128317,10410610
17348,0.702,0.659,-6.766,0.218,0.843,113185588,1473205,321525259
17349,0.87,0.523,-8.052,0.113,0.319,16427289,377514,301214089
17350,0.675,0.761,-4.469,0.102,0.428,16752049,318843,320566084
17351,0.853,0.604,-5.794,0.135,0.86,422221,13415,62588779
17352,0.56,0.707,-6.863,0.108,0.341,19221353,390049,77395440
17353,0.713,0.617,-6.247,0.354,0.416,5216184,109967,21673524
17354,0.745,0.672,-5.738,0.103,0.641,7721164,173998,94463569
17355,0.666,0.542,-6.429,0.0765,0.0771,49264315,923235,404531326
17356,0.422,0.609,-6.361,0.108,0.0911,28800465,334977,397698027
17357,0.556,0.714,-5.322,0.261,0.434,7234950,111309,94434769
17358,0.518,0.572,-6.706,0.129,0.291,14573748,283022,275509246
17359,0.477,0.788,-4.46,0.294,0.255,17878437,257169,176791936
17360,0.351,0.587,-6.413,0.121,0.221,6361049,123892,83934425
17361,0.439,0.587,-5.943,0.0977,0.128,437,30,69252754
17362,0.239,0.804,-5.796,0.309,0.37,3569623,60640,45748151
17363,0.556,0.824,-4.539,0.112,0.292,5752774,132023,57701985
17364,0.614,0.815,-6.784,0.121,0.431,4962244,135670,90451718
17365,0.728,0.783,-4.424,0.434,0.555,296319152,5229675,1046179886
17366,0.498,0.598,-6.638,0.111,0.0573,230822219,2874472,449636691
17367,0.722,0.745,-4.164,0.419,0.52,215023642,3094386,220011254
17368,0.459,0.663,-5.939,0.0621,0.412,331372270,2965042,244556803
17369,0.55,0.648,-6.542,0.0999,0.323,15790594,465670,34348756
17370,0.14,0.478,-10.145,0.105,0.0412,142294504,2808078,143963125
17371,0.477,0.721,-5.458,0.0638,0.231,2440834,115051,10319030
17372,0.42,0.723,-6.86,0.123,0.288,131436302,1286377,148871861
17373,0.404,0.81,-4.033,0.504,0.34,26222045,424838,121204699
17374,0.514,0.703,-6.859,0.13,0.356,11023247,152793,79005202
17375,0.572,0.66,-5.375,0.323,0.581,5168742,90214,12350609
17376,0.781,0.464,-6.88,0.138,0.322,5474304,45416,10930441
17377,0.744,0.579,-6.698,0.121,0.399,10757373,121213,24428869
17378,0.381,0.627,-5.446,0.0803,0.458,11208209,68311,53287100
17379,0.889,0.618,-5.124,0.105,0.444,26463974,223288,68129601
17380,0.669,0.737,-4.603,0.182,0.347,22309854,214960,74919495
17381,0.762,0.609,-5.934,0.25,0.266,22199764,155606,45034338
17382,0.477,0.844,-4.87,0.137,0.203,46177598,259595,153954520
17383,0.553,0.742,-5.115,0.341,0.437,24348223,247210,48254814
17384,0.68,0.76,-4.866,0.13,0.709,45336261,205577,120727099
17385,0.4,0.641,-6.303,0.0656,0.393,21175707,352651,165195739
17386,0.551,0.537,-7.595,0.0802,0.493,230880235,2225601,1411301562
17387,0.507,0.204,-11.575,0.143,0.343,17780486,155383,287638852
17388,0.518,0.729,-7.193,0.0643,0.343,154981142,1304699,468581960
17389,0.37,0.559,-5.589,0.121,0.316,4252284,83007,60112929
17390,0.632,0.574,-6.247,0.0948,0.385,17047578,215435,35376747
17391,0.681,0.341,-9.016,0.319,0.431,924691,18290,35183902
17392,0.618,0.642,-5.472,0.126,0.221,4170084,70767,35508158
17393,0.488,0.283,-7.427,0.114,0.356,1082512,21601,4697361
17394,0.769,0.724,-5.12,0.161,0.464,5427787,73450,49071009
17395,0.8,0.756,-4.4,0.111,0.456,42042,436,186513655
17396,0.648,0.599,-8.611,0.121,0.213,1216004,25382,111477509
17397,0.717,0.686,-6.388,0.208,0.653,6756224,88893,8132722
17398,0.751,0.61,-8.368,0.11,0.525,267060,2545,85681077
17399,0.853,0.717,-4.248,0.0676,0.911,7288576,68903,10282536
17400,0.683,0.693,-6.441,0.121,0.322,85384831,599376,124364472
17401,0.487,0.398,-9.901,0.12,0.905,94674217,773822,124351329
17402,0.717,0.774,-6.927,0.129,0.511,55814538,416978,101593576
17403,0.721,0.509,-9.356,0.116,0.317,2389757,13062,53557702
17404,0.755,0.875,-5.944,0.115,0.393,134725681,845955,136269792
17405,0.787,0.7,-4.598,0.663,0.791,291307276,1290329,354615007
17406,0.566,0.531,-6.635,0.179,0.367,1170986664,6376286,469356295
17407,0.655,0.673,-5.98,0.0753,0.342,351424,5769,578515462
17410,0.691,0.739,-3.09,0.11,0.884,278437106,2014000,378315410
17411,0.747,0.812,-4.274,0.174,0.884,142287703,664668,169339199
17413,0.743,0.709,-3.922,0.0809,0.831,424978917,1778929,323814645
17414,0.742,0.497,-9.381,0.0993,0.558,338769247,1377590,168854187
17415,0.596,0.85,-4.528,0.41,0.531,27857282,139766,26819970
17416,0.586,0.734,-5.048,0.492,0.572,27857282,139766,71724578
17417,0.627,0.949,-4.16,0.645,0.682,27857282,139766,95329158
17423,0.599,0.65,-4.394,0.969,0.346,27857282,139766,140881561
17425,0.671,0.636,-8.117,0.172,0.262,99258427,777971,818020779
17426,0.679,0.548,-7.495,0.189,0.413,875796,29044,18636008
17428,0.599,0.713,-7.008,0.266,0.518,8156028,86137,51981244
17429,0.731,0.639,-6.597,0.0789,0.527,9106432,128276,523177125
17430,0.689,0.612,-6.014,0.368,0.461,13123815,124450,122991698
17431,0.765,0.762,-5.069,0.104,0.444,112309564,646501,212368074
17432,0.64,0.857,-6.373,0.231,0.0543,88721,3592,1062460
17434,0.72,0.823,-6.119,0.274,0.782,377697,7758,6096119
17435,0.697,0.683,-2.881,0.137,0.603,729409155,4972788,1270986108
17436,0.62,0.681,-4.915,0.0248,0.741,20543123,290363,60198283
17437,0.626,0.88,-2.384,0.128,0.534,994084110,11864322,1274551265
17438,0.67,0.743,-4.993,0.465,0.571,427470535,3443910,522396840
17439,0.626,0.849,-3.662,0.593,0.898,2115972,41185,39665360
17440,0.572,0.759,-4.312,0.224,0.519,43883099,1314979,195645306
17441,0.638,0.878,-3.639,0.308,0.481,23276238,522148,119711678
17442,0.809,0.547,-7.305,0.054,0.718,50540295,716981,455322239
17443,0.567,0.395,-5.568,0.106,0.329,2009251,113977,61190344
17444,0.694,0.853,-3.986,0.322,0.501,298523147,2486092,287447865
17445,0.755,0.522,-4.368,0.0685,0.925,1977389027,13749806,2538329799
17446,0.726,0.769,-5.043,0.104,0.733,1497265160,7282658,1595733286
17447,0.727,0.626,-8.415,0.126,0.322,79271685,721503,355983532
17448,0.703,0.723,-5.45,0.126,0.288,359479368,5084074,536748024
17449,0.877,0.477,-7.379,0.0929,0.552,84681480,795452,312193061
17450,0.915,0.588,-6.302,0.104,0.329,4836385,91194,145743917
17451,0.713,0.831,-4.75,0.118,0.584,198606112,1400692,380114475
17452,0.572,0.75,-5.042,0.378,0.475,142988256,1066177,585924858
17453,0.849,0.699,-5.193,0.0954,0.0778,100410744,787970,257491781
17454,0.686,0.654,-6.7,0.108,0.663,4975388,136599,38784604
17455,0.678,0.457,-6.854,0.113,0.563,7025857,122218,243958755
17456,0.684,0.58,-7.682,0.135,0.233,416053837,2760179,227167304
17457,0.716,0.654,-6.702,0.127,0.958,140425708,1450798,131855318
17458,0.782,0.662,-6.809,0.216,0.821,90704161,793652,127882101
17459,0.932,0.484,-6.357,0.122,0.403,322005810,2470430,112425439
17460,0.611,0.66,-6.49,0.0636,0.582,126312914,1218291,122447779
17461,0.813,0.875,-3.768,0.0292,0.74,167759814,1827168,96754183
17462,0.731,0.722,-5.75,0.0823,0.52,27402670,308562,27027179
17463,0.835,0.692,-6.671,0.0791,0.366,25063122,194324,10823394
17464,0.892,0.423,-10.048,0.0889,0.801,32241511,358134,48596817
17465,0.61,0.725,-5.131,0.154,0.291,52688703,535167,457818521
17466,0.465,0.446,-8.336,0.321,0.131,389427508,3895456,324152432
17467,0.653,0.453,-5.395,0.113,0.0405,9771077,251302,126036728
17468,0.574,0.791,-3.752,0.0982,0.612,3804587,123720,102098952
17469,0.856,0.632,-3.692,0.0688,0.697,120419901,1176000,242473140
17470,0.693,0.564,-3.857,0.0409,0.574,75064217,1053766,230154632
17471,0.606,0.24,-7.102,0.0819,0.526,10508175,243363,213652913
17472,0.767,0.543,-7.881,0.115,0.485,232413467,2041335,211488353
17473,0.563,0.756,-3.852,0.245,0.234,1291808,42543,48553319
17474,0.66,0.698,-6.266,0.296,0.396,72596603,680161,126336946
17475,0.795,0.705,-4.041,0.248,0.571,10934430,176702,19891077
17476,0.82,0.28,-11.742,0.116,0.209,30035967,284533,97771627
17477,0.581,0.384,-7.618,0.0953,0.149,99945150,876612,109094189
17478,0.866,0.801,-2.754,0.0907,0.901,17869371,206846,10985735
17479,0.79,0.871,-2.29,0.0981,0.952,119503346,532523,79593994
17480,0.7,0.914,-3.047,0.761,0.776,7483771,51456,4033242
17481,0.654,0.309,-13.401,0.104,0.109,9866631,131737,30554321
17482,0.74,0.747,-4.345,0.948,0.781,64561087,531975,78335601
17483,0.81,0.789,-4.032,0.104,0.432,119336991,1244018,145768648
17485,0.727,0.546,-4.572,0.122,0.69,578719545,5878860,478438952
17486,0.794,0.525,-8.089,0.274,0.611,78054856,860248,103137241
17487,0.916,0.532,-8.194,0.0682,0.959,7237521,129771,10621645
17488,0.733,0.561,-3.767,0.114,0.555,138468019,861170,91576802
17489,0.715,0.703,-5.316,0.188,0.872,91061830,837404,66625478
17490,0.803,0.688,-8.446,0.0602,0.761,41798818,518537,37675406
17491,0.774,0.578,-6.15,0.282,0.179,67380158,464408,58872006
17492,0.778,0.686,-6.516,0.104,0.887,200119725,1075117,72077979
17493,0.603,0.508,-9.437,0.14,0.301,37287946,444007,48898931
17494,0.659,0.535,-11.637,0.144,0.196,17636893,186451,23316873
17495,0.726,0.431,-8.765,0.696,0.348,562341931,8206600,1386081346
17496,0.634,0.663,-6.818,0.102,0.6,2580366,110059,52377086
17497,0.63,0.418,-7.111,0.111,0.345,1973687,71953,98205545
17498,0.532,0.137,-18.208,0.112,0.301,5648813,266455,114905173
17499,0.55,0.803,-3.608,0.0266,0.877,2124074,87405,19893528
17500,0.751,0.595,-6.422,0.0881,0.713,2013315,57331,11924155
17501,0.405,0.0854,-15.488,0.139,0.148,1733389,45950,70219058
17502,0.492,0.921,-3.939,0.301,0.679,456869,13891,11611825
17503,0.36,0.209,-10.293,0.153,0.227,5122669,218839,35119750
17504,0.666,0.527,-5.851,0.132,0.37,9666051,423518,40385498
17505,0.662,0.848,-4.338,0.241,0.773,967054,21475,42340776
17506,0.63,0.91,-2.681,0.125,0.525,8047105,65052,87938900
17507,0.636,0.936,-2.65,0.0879,0.415,6236073,70805,57830962
17508,0.737,0.866,-4.749,0.099,0.868,421784,13802,4666238
17509,0.676,0.786,-4.529,0.0943,0.483,19873658,185080,253257793
17510,0.733,0.886,-1.856,0.191,0.696,11807033,127230,116909208
17511,0.57,0.89,-2.049,0.677,0.563,2365658,39794,19056438
17512,0.664,0.759,-4.89,0.0892,0.752,630568,9846,6909603
17513,0.68,0.942,-4.208,0.117,0.647,170437624,880443,331219313
17514,0.927,0.573,-5.804,0.1,0.767,450634,4945,82243133
17515,0.852,0.613,-5.261,0.123,0.576,11080437,161737,126957216
17516,0.703,0.615,-5.647,0.131,0.637,256544244,1533992,159143328
17517,0.735,0.603,-9.474,0.0844,0.429,268014182,1488608,172179857
17518,0.846,0.659,-5.277,0.119,0.497,539838346,2617949,289873288
17519,0.819,0.596,-7.009,0.138,0.622,280392934,1473683,206846263
17520,0.891,0.775,-4.354,0.348,0.809,9342427,221526,23409691
17521,0.863,0.527,-6.261,0.0946,0.599,123059969,698529,95593811
17522,0.801,0.74,-5.919,0.0987,0.63,7380885,72527,4807416
17523,0.825,0.69,-4.252,0.413,0.516,527765089,2093311,262125007
17524,0.782,0.697,-5.85,0.144,0.416,132335416,765361,186889724
17525,0.664,0.666,-2.203,0.0854,0.405,356138341,6238923,360285516
17526,0.412,0.94,-2.171,0.358,0.423,63309852,2267343,95919498
17527,0.714,0.736,-3.801,0.0553,0.814,377692019,4089347,227097105
17528,0.645,0.864,-2.065,0.0491,0.673,30455454,811345,13402942
17529,0.726,0.903,-2.277,0.158,0.958,244786739,2604330,151307068
17530,0.839,0.902,-3.612,0.272,0.639,233804295,3021690,170131061
17531,0.72,0.733,-3.489,0.423,0.656,136347,4182,7744679
17532,0.695,0.896,-1.24,0.0626,0.508,116833495,2835693,90929100
17533,0.709,0.917,-3.315,0.0839,0.515,197223881,2449305,136424137
17534,0.645,0.884,-2.801,0.179,0.708,484888,17195,16832468
17535,0.738,0.455,-8.735,0.107,0.441,20222697,199529,44579390
17536,0.727,0.626,-8.415,0.126,0.322,79271685,721503,355983532
17537,0.659,0.625,-2.253,0.582,0.442,163556962,1643768,476529390
17538,0.677,0.556,-6.544,0.105,0.521,520364745,2278175,413970634
17539,0.612,0.799,-4.603,0.172,0.687,320002543,1381722,434041192
17540,0.434,0.889,-5.684,0.273,0.845,20159258,203237,117982844
17541,0.533,0.802,-6.73,0.315,0.69,9226672,77232,44691014
17542,0.535,0.859,-2.922,0.32,0.698,19838446,111657,125989578
17543,0.626,0.516,-6.05,0.142,0.769,96532963,512614,171707346
17544,0.701,0.5,-8.82,0.234,0.409,118231383,559731,144219833
17545,0.559,0.422,-11.89,0.0853,0.191,66087510,527785,319875319
17546,0.607,0.418,-6.997,0.182,0.386,6994393,99718,122793268
17547,0.784,0.539,-8.148,0.0367,0.697,72322370,224081,151662633
17548,0.747,0.45,-8.543,0.17,0.329,76707474,757135,290146116
17549,0.646,0.736,-7.658,0.0807,0.28,5764438,111301,107095994
17550,0.661,0.393,-8.199,0.11,0.165,16294902,145670,182338569
17551,0.697,0.551,-6.179,0.0762,0.339,30702676,290514,129293977
17552,0.636,0.623,-7.016,0.351,0.389,16857347,189303,256045443
17553,0.719,0.631,-6.616,0.134,0.466,19368885,77399,101559125
17554,0.711,0.517,-7.695,0.149,0.294,19890481,172395,176503792
17555,0.601,0.713,-3.758,0.158,0.464,19985333,143454,212910249
17556,0.621,0.785,-4.499,0.0512,0.779,1373814,2781,146174913
17557,0.56,0.851,-2.851,0.177,0.461,20892803,149137,106099716
17558,0.67,0.303,-8.655,0.0876,0.264,3067263,20825,13138886
17559,0.706,0.914,-5.668,0.0886,0.299,1855018,11537,41539702
17560,0.747,0.537,-5.76,0.18,0.453,417476,8641,68621807
17561,0.68,0.84,-3.823,0.143,0.468,109803512,563038,366808403
17562,0.571,0.797,-3.579,0.0752,0.392,106769,5223,955289
17563,0.661,0.486,-4.438,0.0994,0.309,15799212,76011,84879693
17564,0.68,0.593,-5.036,0.145,0.482,97656,1087,22747652
17575,0.847,0.69,-7.877,0.0526,0.692,7495681,78903,336824862
17576,0.818,0.728,-5.705,0.0917,0.597,7495681,78903,42822171
17577,0.73,0.903,-5.64,0.0998,0.694,462703,9442,11992003
17578,0.761,0.867,-6.168,0.0689,0.679,2766289,36290,33335286
17579,0.842,0.811,-6.476,0.0702,0.594,4245531,76711,17698873
17580,0.843,0.672,-5.557,0.0993,0.706,78165,1117,1525458
17581,0.81,0.885,-4.583,0.268,0.447,7866296,68291,147631709
17582,0.74,0.877,-8.357,0.0886,0.377,722398,18770,10677732
17583,0.701,0.836,-6.093,0.248,0.712,1237698,14404,16639609
17584,0.697,0.914,-5.394,0.166,0.384,492273,8683,4727008
17585,0.763,0.782,-4.541,0.293,0.502,7699308,68113,237791452
17586,0.787,0.833,-4.403,0.0374,0.796,26491511,177989,370232540
17587,0.879,0.665,-6.082,0.319,0.672,85098398,916958,567155050
17588,0.702,0.658,-7.299,0.0611,0.502,428723,10789,5062764
17589,0.567,0.765,-4.107,0.14,0.541,22950224,170279,278080902
17590,0.763,0.923,-3.108,0.105,0.934,162433278,1565238,275745173
17591,0.786,0.733,-4.283,0.0564,0.81,466978,5827,16269486
17592,0.668,0.726,-7.512,0.134,0.453,12230629,139291,130602006
17593,0.699,0.784,-5.701,0.0529,0.447,3531166,46609,23293337
17594,0.732,0.888,-3.331,0.137,0.664,320190,3779,3154554
17595,0.4,0.479,-7.989,0.115,0.213,67914683,976184,410286196
17596,0.471,0.561,-7.068,0.122,0.215,658144,21598,45377217
17597,0.425,0.544,-7.105,0.115,0.138,2553239,64043,23353477
17598,0.372,0.462,-9.1,0.101,0.176,98080815,1223018,172320089
17599,0.654,0.195,-11.712,0.0988,0.244,84927,3146,4860980
17600,0.623,0.807,-3.784,0.35,0.517,103132,4031,1034299
17601,0.439,0.426,-8.356,0.121,0.127,252509,4965,4303964
17602,0.565,0.469,-6.763,0.0878,0.0873,4395343,83227,16054069
17603,0.431,0.802,-2.665,0.352,0.472,67914683,976184,2398377
17604,0.587,0.58,-7.867,0.105,0.193,13038924,230089,50536983
17605,0.846,0.81,-3.332,0.139,0.762,104445571,816248,59184114
17606,0.882,0.721,-2.851,0.0989,0.97,133023324,1222527,91177810
17607,0.894,0.859,-2.981,0.075,0.888,284671760,2220942,141429218
17608,0.887,0.91,-1.866,0.0755,0.825,136778623,809473,86932118
17609,0.704,0.936,-2.714,0.192,0.96,171480427,1397071,146857647
17610,0.763,0.859,-3.3,0.117,0.813,243040722,1972020,146971233
17611,0.807,0.868,-3.023,0.0691,0.916,219623426,1288985,67000514
17612,0.746,0.743,-3.349,0.0674,0.938,213743723,1677780,123591242
17613,0.632,0.772,-3.208,0.0912,0.57,8326513,123642,8566046
17614,0.744,0.883,-2.598,0.313,0.892,24973388,453850,9597428
17615,0.787,0.564,-8.894,0.0977,0.718,1554894,27334,9587295
17616,0.735,0.602,-8.322,0.0799,0.398,1667694,22361,5154112
17617,0.869,0.65,-7.837,0.143,0.697,543765,9910,2679358
17618,0.746,0.693,-7.435,0.0789,0.824,1544351,43700,3060372
17619,0.756,0.611,-8.073,0.12,0.828,8870226,115072,17769857
17620,0.811,0.7,-7.966,0.246,0.713,3289914,69454,10462833
17621,0.612,0.683,-8.514,0.626,0.47,8928764,182800,38733696
17622,0.919,0.577,-8.753,0.116,0.745,12431448,239586,27437244
17623,0.651,0.551,-9.14,0.0887,0.455,641699,12108,2062038
17624,0.697,0.57,-8.916,0.126,0.256,212289,5694,1965105
17625,0.849,0.758,-7.498,0.147,0.0684,58943,3403,141845994
17626,0.826,0.816,-7.345,0.0593,0.43,476334176,6986034,252566690
17627,0.671,0.962,-5.509,0.376,0.183,44771197,1350716,111406631
17628,0.666,0.7,-5.497,0.105,0.294,11492182,414183,72642185
17629,0.825,0.761,-5.389,0.334,0.161,33414150,406445,152073616
17630,0.789,0.72,-7.213,0.378,0.212,48772494,1202965,108097385
17631,0.736,0.559,-9.225,0.0886,0.0354,58341,1702,51055952
17632,0.909,0.573,-6.856,0.657,0.392,32218678,501245,101880806
17633,0.791,0.763,-5.892,0.368,0.1,23788744,536581,52124899
17634,0.665,0.905,-5.785,0.907,0.288,7926,170,89125744
17635,0.822,0.788,-3.634,0.359,0.389,3003488,64316,47761776
17636,0.451,0.876,-5.205,0.098,0.227,3605813,85700,172880346
17637,0.853,0.514,-5.445,0.185,0.679,8005865,164215,117072044
17638,0.75,0.548,-6.288,0.156,0.377,1122695,33438,136172862
17639,0.826,0.579,-7.754,0.122,0.514,893820,29339,8615738
17640,0.593,0.692,-10.082,0.1,0.708,2392192,30946,16714708
17641,0.857,0.454,-10.002,0.108,0.337,2677118,66139,14055401
17642,0.927,0.486,-7.236,0.0973,0.353,3382232,52828,30440244
17643,0.644,0.597,-8.305,0.112,0.341,20930164,214135,30765587
