F1,Url_spotify,Track,Url_youtube,Title,Views,Likes,Stream
126,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,Love The Way You Lie,https://www.youtube.com/watch?v=uelHwf8o7_U,Eminem - Love The Way You Lie ft. Rihanna,2539156924,12696568,1115478746
127,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,Godzilla (feat. Juice WRLD),https://www.youtube.com/watch?v=r_0JjYUe5jo,Eminem - Godzilla ft. Juice WRLD (Directed by Cole Bennett),547039623,9287567,1072650382
128,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,Sing For The Moment,https://www.youtube.com/watch?v=D4hAVemuQXY,Eminem - Sing For The Moment (Official Music Video),454015875,2471743,357737050
129,https://open.spotify.com/artist/7dGJo4pcD2V6oG8kP0tJRR,Not Afraid,https://www.youtube.com/watch?v=j5-yKhDd64s,Eminem - Not Afraid,1727241246,11425215,789922926
130,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,"Happy - From ""Despicable Me 2""",https://www.youtube.com/watch?v=C7dPqrmDWxs,Pharrell Williams - Happy (from Despicable Me 2) [Ballroom Version],128396799,718507,1143833476
131,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,Down In Atlanta,https://www.youtube.com/watch?v=t_Jhj-gBYCs,"Pharrell Williams, Travis Scott - Down In Atlanta (Official Lyric Video)",3658044,88925,42006396
132,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",https://www.youtube.com/watch?v=ozv4q2ov3Mk,"Calvin Harris - Feels (Official Video) ft. Pharrell Williams, Katy Perry, Big Sean",673495248,4097957,981287133
133,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,Cash In Cash Out,https://www.youtube.com/watch?v=cKEwnhc8ItY,"Pharrell Williams - Cash In Cash Out (Official Video) ft. 21 Savage, Tyler, The Creator",20392451,560857,104603335
134,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,"Stay With Me (with Justin Timberlake, Halsey & Pharrell)",https://www.youtube.com/watch?v=eMQuofsOOzo,"Calvin Harris - Stay With Me (Official Video) ft Justin Timberlake, Halsey & Pharrell",26641550,315368,99934776
135,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,Hit Different,https://www.youtube.com/watch?v=qJlMkMtK7-8,SZA - Hit Different (Official Video) ft. Ty Dolla $ign,121559320,1081676,198332490
136,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,Neon Guts (feat. Pharrell Williams),https://www.youtube.com/watch?v=nTOj3UQhkLA,Lil Uzi Vert - Neon Guts feat. Pharrell Williams [Official Visualizer],35793144,431472,219355874
137,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,JUGGERNAUT (feat. Lil Uzi Vert & Pharrell Williams),https://www.youtube.com/watch?v=icoOOiSlKK0,"Tyler, The Creator - JUGGERNAUT (Official Video)",11408003,477302,99577335
138,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,Just A Cloud Away,https://www.youtube.com/watch?v=reYRmpiVSyA,Just A Cloud Away,2672481,63065,105629259
139,https://open.spotify.com/artist/2RdwBSPQiwcmiDo9kixcl8,Frontin' (feat. Jay-Z) - Club Mix,https://www.youtube.com/watch?v=LOtkH5amC7s,Pharrell - Frontin' (Official HD Video) ft. Jay-Z,59095041,433116,114177468
140,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,lovely (with Khalid),https://www.youtube.com/watch?v=V1Pl8CzNzCw,"Billie Eilish, Khalid - lovely",1721382178,24425840,2110573779
141,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,Numb,https://www.youtube.com/watch?v=mRXKnG2eugU,"Marshmello, Khalid - Numb (Official Video)",25212794,418647,203066841
142,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,Silence,https://www.youtube.com/watch?v=Tx1sqYc3qas,Marshmello - Silence Ft. Khalid (Official Music Video),129183587,1480652,1322057199
143,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,Young Dumb & Broke,https://www.youtube.com/watch?v=IPfJnp1guPc,Khalid - Young Dumb & Broke (Official Video),886349984,5968729,1290687019
144,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,Eastside (with Halsey & Khalid),https://www.youtube.com/watch?v=56WBK4ZK_cw,"benny blanco, Halsey & Khalid – Eastside (official video)",632400004,2781127,1424962511
145,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,Better,https://www.youtube.com/watch?v=x3bfa3DZ8JM,Khalid - Better (Official Video),860718114,4030063,1143264716
146,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,Location,https://www.youtube.com/watch?v=by3yRdlQvzs,Khalid - Location (Official Video),544666810,3251468,1221083395
147,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,8TEEN,https://www.youtube.com/watch?v=KZTbbE1sNF8,Khalid - 8TEEN (Official Lyric Video),1381628,12115,586480399
148,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,Beautiful People (feat. Khalid),https://www.youtube.com/watch?v=mj0XInqZMHY,Ed Sheeran - Beautiful People (feat. Khalid) [Official Music Video],353454004,2754251,1241240312
149,https://open.spotify.com/artist/6LuN9FCkKOj5PcnpouEgny,Love Lies (with Normani),https://www.youtube.com/watch?v=xYtsL9znopI,Khalid & Normani - Love Lies (Official Video),243497172,1758555,843423744
150,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,"Shakira: Bzrp Music Sessions, Vol. 53",https://www.youtube.com/watch?v=CocEMWdc7Ck,SHAKIRA || BZRP Music Sessions #53,252068988,9415668,196761853
151,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Monotonía,https://www.youtube.com/watch?v=j5y6xLpRwx4,"Shakira, Ozuna - Monotonía (Official Video)",189132077,3670104,220692224
152,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Te Felicito,https://www.youtube.com/watch?v=4I25nV9hXGA,"Shakira, Rauw Alejandro - Te Felicito (Official Video)",460717876,3361051,473003231
153,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Hips Don't Lie (feat. Wyclef Jean),https://www.youtube.com/watch?v=DUT5rEU6pqM,Shakira - Hips Don't Lie (Official 4K Video) ft. Wyclef Jean,1214508056,6540184,1164605089
154,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Waka Waka (This Time for Africa) [The Official 2010 FIFA World Cup (TM) Song] (feat. Freshlyground),https://www.youtube.com/watch?v=pRpeEdMmmQ0,Shakira - Waka Waka (This Time for Africa) (The Official 2010 FIFA World Cup™ Song),3463816330,20327883,629918488
155,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,DON'T YOU WORRY,https://www.youtube.com/watch?v=me19SUmWu2s,"Black Eyed Peas, Shakira, David Guetta - DON'T YOU WORRY (Official Music Video)",144690551,1327396,162685755
156,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Dia de Enero,https://www.youtube.com/watch?v=BPidLpADlaM,Shakira - Dia de Enero (Official HD Video),151765834,507258,138360843
157,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Chantaje (feat. Maluma),https://www.youtube.com/watch?v=6Mgqbai3fKo,Shakira - Chantaje (Official Video) ft. Maluma,2805793003,10370533,859799057
158,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Inevitable,https://www.youtube.com/watch?v=nYbcVK2jjXc,Shakira - Inevitable (Official HD Video),135287306,437988,220084336
159,https://open.spotify.com/artist/0EmeFodog0BfCgMzAIvKQp,Antologia,https://www.youtube.com/watch?v=eZGIoE8A8L4,Shakira - Antologia (Video Oficial),359765,4970,229134152
160,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,my ex's best friend (with blackbear),https://www.youtube.com/watch?v=J_n01uvyhI8,Machine Gun Kelly ft. blackbear - my ex's best friend (Official Music Video),102439463,1072165,574531280
161,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,I Think I'm OKAY (with YUNGBLUD & Travis Barker),https://www.youtube.com/watch?v=wK-8TCDrbV8,Machine Gun Kelly - I Think I'm OKAY [Official Music Video],111974897,1198821,426759364
162,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,maybe (feat. Bring Me The Horizon),https://www.youtube.com/watch?v=9xht4JIOfjU,Machine Gun Kelly - maybe feat. Bring Me The Horizon (Official Music Video),20170299,294321,90825980
163,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",https://www.youtube.com/watch?v=IumYMCllMsM,"Machine Gun Kelly, X Ambassadors & Bebe Rexha - Home (from Bright: The Album) [Official Video]",206242355,1923118,382579404
164,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,forget me too (feat. Halsey),https://www.youtube.com/watch?v=0tn6nWYNK3Q,Machine Gun Kelly ft. Halsey - forget me too (Official Music Video),68116200,854345,254290993
165,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,bloody valentine,https://www.youtube.com/watch?v=wSdT-SArM2Q,Machine Gun Kelly - Bloody Valentine [Official Video],117833946,1278216,280845476
166,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,Bad Things (with Camila Cabello),https://www.youtube.com/watch?v=QpbQ4I3Eidg,"Machine Gun Kelly, Camila Cabello - Bad Things (Official Music Video)",449712619,3621125,615784555
167,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,make up sex (feat. blackbear),https://www.youtube.com/watch?v=hbXcy50umRc,"Machine Gun Kelly, blackbear - make up sex ft. blackbear (Official Music Video)",15391210,182210,67878913
168,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)",https://www.youtube.com/watch?v=AKDlT3j8mwU,"The Kid LAROI - F*CK YOU, GOODBYE (Lyrics) (feat. Machine Gun Kelly)",35856519,335937,212221697
169,https://open.spotify.com/artist/6TIYQ3jFPwQSRmorSezPxX,ay! (feat. Lil Wayne),https://www.youtube.com/watch?v=QwowRNLw8Fg,Machine Gun Kelly & Lil Wayne - ay! (Official Music Video),19671018,273280,62736773
170,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,X,https://www.youtube.com/watch?v=_I_D_8Z4sJE,Nicky Jam x J. Balvin - X (EQUIS) | Video Oficial | Prod. Afro Bros & Jeon,2133459242,9883068,865695837
171,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,El Perdón (with Enrique Iglesias),https://www.youtube.com/watch?v=hXI8RQYC36Q,21. El Perdón - Nicky Jam y Enrique Iglesias  [Official Music Video YTMAs],1381668642,4089045,765561212
172,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,Bella y Sensual,https://www.youtube.com/watch?v=RSRzIrOqaN4,"Romeo Santos, Daddy Yankee, Nicky Jam - Bella y Sensual (Official Video)",736730327,2634233,418186764
173,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,"Nicky Jam: Bzrp Music Sessions, Vol. 41",https://www.youtube.com/watch?v=8Q2_uF26DkQ,Nicky Jam - BZRP (Music Sessions #41),592005,6740,185931694
174,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,Cuaderno,https://www.youtube.com/watch?v=_WmvVJ43RoM,"Dalex - Cuaderno ft. Nicky Jam, Justin Quiles, Sech, Lenny Tavárez, Rafa Pabön, Feid (Video Oficial)",321420163,1811446,350576786
175,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,En La Cama (feat. Daddy Yankee),https://www.youtube.com/watch?v=QgZcLdDR7qw,Nicky Jam Ft. Daddy Yankee - En La Cama (Official Video),115543124,748538,136025763
176,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,Si Te Preguntan...,https://www.youtube.com/watch?v=nAwWqC9GYgM,"Prince Royce, Nicky Jam, Jay Wheeler - Si Te Preguntan... (Official Video)",61711565,435031,37382738
177,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,Hasta el Amanecer,https://www.youtube.com/watch?v=kkx-7fsiWgg,22. Hasta el Amanecer - Nicky Jam | Video Oficial,1546036758,4733493,479847676
178,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,Color Esperanza 2020,https://www.youtube.com/watch?v=GqOvxbFLwjY,Color Esperanza 2020 - Various Artists (Official Video),24706293,557112,89466323
179,https://open.spotify.com/artist/1SupJlEpv7RS2tPNRaHViT,Donde Estan las Gatas,https://www.youtube.com/watch?v=HNM7R7TmOsg,Los cangris - Donde estan las gatas ( Daddy Yankee FT. Nicky JAM ) Video Oficial - El ganador,162725,2340,126333112
180,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Here Comes The Sun - Remastered 2009,https://www.youtube.com/watch?v=KQetemT1sWc,The Beatles - Here Comes The Sun (2019 Mix),114971785,1126554,942898131
181,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Let It Be - Remastered 2009,https://www.youtube.com/watch?v=QDYfEBY9NM4,Let It Be (Remastered 2009),131925109,1075941,526788025
182,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Come Together - Remastered 2009,https://www.youtube.com/watch?v=oolpPmuK2I8,Come Together (Remastered 2009),31607772,383619,574936342
183,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Yesterday - Remastered 2009,https://www.youtube.com/watch?v=NrgmdOz227I,Yesterday (Remastered 2009),42856675,475089,475131674
184,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Twist And Shout - Remastered 2009,https://www.youtube.com/watch?v=2RicaUqd9Hg,Twist And Shout (Remastered 2009),53228361,490790,341963190
185,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Blackbird - Remastered 2009,https://www.youtube.com/watch?v=Man4Xw8Xypo,Blackbird (Remastered 2009),33852949,365297,326733164
186,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,In My Life - Remastered 2009,https://www.youtube.com/watch?v=YBcdt6DsLQA,In My Life (Remastered 2009),63223118,463315,266426563
187,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Hey Jude - Remastered 2015,https://www.youtube.com/watch?v=mQER0A0ej0M,Hey Jude (Remastered 2015),56888766,460662,486111943
188,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,I Want To Hold Your Hand - Remastered 2015,https://www.youtube.com/watch?v=v1HDt1tknTc,I Want To Hold Your Hand (Remastered 2015),28799448,275921,334903879
189,https://open.spotify.com/artist/3WrFJ7ztbogyGnTHbHJFl2,Something - Remastered 2009,https://www.youtube.com/watch?v=UelDrZ1aFeY,The Beatles - Something,96849734,675186,233382117
190,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,"Give Me Everything (feat. Ne-Yo, Afrojack & Nayer)",https://www.youtube.com/watch?v=EPo5wWmKEaI,"Pitbull - Give Me Everything ft. Ne-Yo, Afrojack, Nayer",1007596168,4265538,777641580
191,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,Timber (feat. Ke$ha),https://www.youtube.com/watch?v=hHUbLv4ThOo,Pitbull - Timber (Official Video) ft. Ke$ha,1405539965,5671596,1120973873
192,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,Time of Our Lives,https://www.youtube.com/watch?v=bTXJQ5ql5Fw,"Pitbull, Ne-Yo - Time Of Our Lives",253293371,1423079,981156901
193,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,Feel This Moment (feat. Christina Aguilera),https://www.youtube.com/watch?v=5jlI4uzZGjU,Pitbull - Feel This Moment (Official Video) ft. Christina Aguilera,704875181,2999847,481224452
194,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,International Love (feat. Chris Brown),https://www.youtube.com/watch?v=CdXesX6mYUE,Pitbull - International Love (Official Video) ft. Chris Brown,866480662,2961540,347393726
195,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,Fireball (feat. John Ryan),https://www.youtube.com/watch?v=HMqgVXSvwGo,Pitbull - Fireball ft. John Ryan,307624507,1576522,424022714
196,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (feat. Jennifer Lopez & Claudia Leitte),https://www.youtube.com/watch?v=TGtWWb9emYI,We Are One (Ole Ola) [The Official 2014 FIFA World Cup Song] (Olodum Mix),894756316,4925915,222056078
197,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,Hotel Room Service,https://www.youtube.com/watch?v=2up_Eq6r6Ko,Pitbull - Hotel Room Service (Official Video),313590021,1533812,374912951
198,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,Hey Baby (Drop It to the Floor) (feat. T-Pain),https://www.youtube.com/watch?v=LefQdEMJP1I,Pitbull - Hey Baby (Drop It To The Floor) ft. T-Pain,300032949,1078390,193172998
199,https://open.spotify.com/artist/0TnOYISbd1XYRBk9myaseg,HOT,https://www.youtube.com/watch?v=B5PLNv4Nc4o,Daddy Yankee x Pitbull - Hot (Official Video),52214351,688783,52166142
200,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,No Lie,https://www.youtube.com/watch?v=GzU8KqOY8YA,Sean Paul - No Lie (Official Music Video) ft. Dua Lipa,1120854023,7147862,851711837
201,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,Temperature,https://www.youtube.com/watch?v=dW2MmuA1nI4,Sean Paul - Temperature (Official Video),361314925,2124819,590578908
202,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,Go Down Deh (feat. Shaggy and Sean Paul),https://www.youtube.com/watch?v=lZizLbWxr_E,"Spice, Sean Paul, Shaggy - Go Down Deh | Official Music Video",165860569,2514731,122450231
203,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,Get Busy,https://www.youtube.com/watch?v=oPQ3o14ksaM,Sean Paul - Get Busy/Like Glue (Official Video),208573237,1324227,381155556
204,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,She Doesn't Mind,https://www.youtube.com/watch?v=SbUBMklQSVU,Sean Paul - She Doesn't Mind (Official Video),505918510,2235710,266413452
205,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,Give It Up to Me,https://www.youtube.com/watch?v=bMoNV9oWs2E,Sean Paul - Give It Up To Me (feat. Keyshia Cole) [Disney Version] (Official Video),306887054,1317175,49412471
206,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,(When You Gonna) Give It Up to Me (feat. Keyshia Cole) - Radio Version,https://www.youtube.com/watch?v=bMoNV9oWs2E,Sean Paul - Give It Up To Me (feat. Keyshia Cole) [Disney Version] (Official Video),306887054,1317175,51339097
207,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,I'm Still in Love with You (feat. Sasha),https://www.youtube.com/watch?v=AQ4TW5Z8eu0,Sean Paul - I'm Still In Love With You (Official Video),314611933,2018040,176824685
208,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,UP,https://www.youtube.com/watch?v=8Fl6d_fSRNs,INNA x Sean Paul - Up (Official Video),81787112,668740,47517159
209,https://open.spotify.com/artist/3Isy6kedDrgPYoTS1dazA9,Contra La Pared,https://www.youtube.com/watch?v=-gCe4WrmOIk,"Sean Paul, J Balvin - Contra La Pared",256405663,1928933,336056798
210,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,Can't Help Falling in Love,https://www.youtube.com/watch?v=vGJTaP6anOU,Elvis Presley - Can't Help Falling In Love (Official Audio),363854960,3486602,642724292
211,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,Blue Christmas,https://www.youtube.com/watch?v=3KK6sMo8NBY,"Elvis Presley, Martina McBride - Blue Christmas (Official HD Video)",46348788,209579,293604060
212,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,Here Comes Santa Claus (Right Down Santa Claus Lane),https://www.youtube.com/watch?v=BO_g0BgWiLI,Here Comes Santa Claus (Right Down Santa Claus Lane) (Official Lyric Video),282465,4533,115786722
213,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,Suspicious Minds,https://www.youtube.com/watch?v=WrMGGouem3c,Elvis Presley - Suspicious Minds (Official Music Video),7484414,84407,355940570
214,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,Burning Love,https://www.youtube.com/watch?v=zWDcot2YezA,Elvis Presley - Burning Love (Official Music Video),3649438,17369,217996516
215,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,Always On My Mind,https://www.youtube.com/watch?v=wTRSlZEq_l0,Elvis Presley - Always On My Mind,12982178,152547,126445901
216,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,If I Can Dream,https://www.youtube.com/watch?v=u-pP_dCenJA,Elvis Presley - If I Can Dream ('68 Comeback Special),43935538,374007,19601041
217,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,Jailhouse Rock,https://www.youtube.com/watch?v=gj0Rz-uP4Mk,Elvis Presley - Jailhouse Rock (Music Video),242588704,1868278,362889100
218,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,In the Ghetto,https://www.youtube.com/watch?v=6am8V5KNJ4A,Elvis Presley - In The Ghetto (Music Video) (1969),8647838,,138978979
219,https://open.spotify.com/artist/43ZHCT0cAZBISjO8DG9PnE,(You're The) Devil in Disguise,https://www.youtube.com/watch?v=OhW6t4rEJwU,Elvis Presley - (You're The) Devil In Disguise (Official Animated Video),14332854,370274,107417556
